,Start,End,Protein_ID,Gene,Product,Strand
358,522893,527216,['WP_011964723.1'],,['response regulator'],-1
359,527391,529089,['WP_011964724.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
360,529108,532378,['WP_011964725.1'],,['TonB-dependent receptor'],-1
361,532406,533393,['WP_011964726.1'],,['FecR domain-containing protein'],-1
362,533457,534060,['WP_008667655.1'],,['RNA polymerase sigma-70 factor'],-1
363,534062,535313,['WP_011964727.1'],,['glycoside hydrolase family 37'],-1
364,535416,537030,['WP_011964728.1'],,['IS66-like element ISBvu4 family transposase'],-1
365,537098,537608,['WP_008671451.1'],['tnpB'],['IS66 family insertion sequence element accessory protein TnpB'],-1
366,537620,537824,['WP_105093527.1'],,['hypothetical protein'],-1
367,537983,538664,['WP_005842367.1'],,['zinc metallopeptidase'],-1
368,538875,539778,['WP_005842369.1'],,['AraC family transcriptional regulator'],1
369,539881,540793,['WP_005842371.1'],,['nucleotidyltransferase'],-1
370,540927,543285,['WP_008667658.1'],,['BamA/TamA family outer membrane protein'],-1
371,543281,547931,['WP_011964730.1'],,['translocation/assembly module TamB domain-containing protein'],-1
372,548641,549487,['WP_005840090.1'],,['peptidylprolyl isomerase'],1
373,549499,550744,['WP_008667661.1'],,['insulinase family protein'],1
374,550837,552148,['WP_008667662.1'],,['MATE family efflux transporter'],1
375,552161,554729,['WP_008667667.1'],,['response regulator'],1
376,554830,556213,['WP_005852895.1'],,['sigma-54-dependent Fis family transcriptional regulator'],1
377,556497,556803,['WP_008667669.1'],,['hypothetical protein'],1
378,556867,557539,['WP_005840104.1'],,['RNA pseudouridine synthase'],-1
379,557540,558287,['WP_005840106.1'],['fabG'],['3-oxoacyl-[acyl-carrier-protein] reductase'],-1
380,558318,558918,['WP_005840108.1'],,['TetR/AcrR family transcriptional regulator'],-1
381,559545,560136,['WP_005840110.1'],,['RNA polymerase sigma-70 factor'],1
382,560190,561126,['WP_005852890.1'],,['FecR family protein'],1
383,561278,564632,['WP_011964733.1'],,['TonB-dependent receptor'],1
384,564645,566187,['WP_011964734.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
385,566285,568733,['WP_011964735.1'],,['DUF4982 domain-containing protein'],1
386,568729,570811,['WP_011964736.1'],,['family 20 glycosylhydrolase'],1
387,570873,573552,['WP_041174389.1'],,['beta-galactosidase'],1
388,573666,575265,['WP_032937921.1'],,['arylsulfatase'],1
389,575546,577097,['WP_005852876.1'],,['DUF1566 domain-containing protein'],1
390,577357,577694,,,['NAD(P)H-dependent oxidoreductase subunit E'],1
391,578141,579446,['WP_011964739.1'],,['DEAD/DEAH box helicase'],-1
392,579871,580386,,,['hypothetical protein'],-1
393,580405,582862,['WP_011964741.1'],,['PQQ-binding-like beta-propeller repeat protein'],-1
394,582889,583828,['WP_005840141.1'],,['endonuclease/exonuclease/phosphatase family protein'],-1
395,583973,584924,['WP_005840143.1'],['cysK'],['cysteine synthase A'],1
396,584930,585995,['WP_005840146.1'],['mnmA'],['tRNA 2-thiouridine(34) synthase MnmA'],1
397,585991,586636,['WP_008667703.1'],,['response regulator transcription factor'],-1
398,587231,588326,['WP_005840166.1'],['trpS'],['tryptophan--tRNA ligase'],-1
399,588429,589221,['WP_005840169.1'],,['hypothetical protein'],1
400,589475,592697,['WP_005840171.1'],['carB'],['carbamoyl-phosphate synthase (glutamine-hydrolyzing) large subunit'],1
401,592762,595567,['WP_008667711.1'],,['TonB-dependent receptor'],-1
402,595587,596088,['WP_005840175.1'],,['TlpA family protein disulfide reductase'],-1
403,596175,596943,['WP_005840177.1'],['yaaA'],['peroxide stress protein YaaA'],1
404,597049,598249,['WP_005852854.1'],,['OmpA family protein'],1
405,598326,599433,['WP_005852853.1'],,['sulfotransferase'],-1
406,599460,600918,['WP_008667718.1'],['cysN'],['sulfate adenylyltransferase subunit CysN'],-1
407,600954,601866,['WP_005840186.1'],['cysD'],['sulfate adenylyltransferase subunit CysD'],-1
408,601877,602492,['WP_005840188.1'],['cysC'],['adenylyl-sulfate kinase'],-1
409,602521,604075,['WP_032935137.1'],,['SLC13/DASS family transporter'],-1
410,604090,604900,['WP_005852847.1'],['cysQ'],"[""3'(2'),5'-bisphosphate nucleotidase CysQ""]",-1
411,604914,606123,['WP_005840194.1'],,['BamA/TamA family outer membrane protein'],-1
412,606351,608220,['WP_005840196.1'],['mutL'],['DNA mismatch repair endonuclease MutL'],-1
413,608241,608538,['WP_005840198.1'],,['hypothetical protein'],-1
414,608540,610208,['WP_005840200.1'],,['hypothetical protein'],-1
415,610225,611584,['WP_005840202.1'],,['peptidylprolyl isomerase'],-1
416,611588,612461,['WP_005852843.1'],,['peptidyl-prolyl cis-trans isomerase'],-1
417,612497,613835,['WP_005852841.1'],,['peptidylprolyl isomerase'],-1
418,613847,615323,['WP_005840208.1'],['guaB'],['IMP dehydrogenase'],-1
419,615574,616009,['WP_005852837.1'],,['hypothetical protein'],1
420,616129,616816,,,['DUF3874 domain-containing protein'],-1
421,616884,618561,['WP_011964745.1'],,['recombinase family protein'],1
422,618620,619637,['WP_011964746.1'],,['hypothetical protein'],1
423,619856,620762,['WP_105093526.1'],,['hypothetical protein'],1
424,620778,621099,['WP_011964748.1'],,['hypothetical protein'],1
425,621095,621542,['WP_011964749.1'],,['hypothetical protein'],1
426,622045,622228,['WP_005837375.1'],,['hypothetical protein'],1
427,622533,622719,['WP_008770063.1'],,['hypothetical protein'],1
428,622681,623587,['WP_105093525.1'],,['winged helix-turn-helix transcriptional regulator'],1
429,623788,624805,['WP_011964751.1'],,['DUF3871 family protein'],1
430,625114,625702,['WP_011964752.1'],,['tyrosine-type recombinase/integrase'],1
431,626409,627162,['WP_041174507.1'],,['hypothetical protein'],1
432,627212,628013,['WP_011964754.1'],,['DUF4595 domain-containing protein'],1
433,628338,629754,,,['helicase'],-1
434,630073,630295,['WP_016271405.1'],,['hypothetical protein'],-1
435,630431,632612,['WP_005840213.1'],['recQ'],['DNA helicase RecQ'],-1
436,632769,634020,['WP_005840215.1'],['clpX'],['ATP-dependent Clp protease ATP-binding subunit ClpX'],-1
437,634143,634815,['WP_005840217.1'],['clpP'],['ATP-dependent Clp endopeptidase proteolytic subunit ClpP'],-1
438,634995,636351,['WP_005840219.1'],['tig'],['trigger factor'],-1
439,636732,636978,['WP_005840220.1'],,['RNA-binding protein'],1
440,637054,637876,['WP_005852797.1'],['lptB'],['LPS export ABC transporter ATP-binding protein'],-1
441,638004,638748,['WP_032935144.1'],,['ABC transporter permease'],1
442,638744,639509,['WP_005840227.1'],,['ABC transporter ATP-binding protein'],1
443,639587,640901,['WP_005840228.1'],['der'],['ribosome biogenesis GTPase Der'],-1
444,640934,641816,['WP_005840230.1'],['era'],['GTPase Era'],-1
445,641898,642903,['WP_008655190.1'],,['ketoacyl-ACP synthase III'],-1
446,643007,643193,['WP_002562387.1'],['rpmF'],['50S ribosomal protein L32'],-1
447,643204,643738,['WP_080510721.1'],,['DUF177 domain-containing protein'],-1
448,650555,650804,['WP_005840821.1'],,['2TM domain-containing protein'],1
449,650833,651421,['WP_005840819.1'],,['hypothetical protein'],1
450,651431,651722,['WP_005840816.1'],,['transcriptional regulator'],1
451,651965,652967,['WP_005840814.1'],,['malate dehydrogenase'],1
452,653044,655120,['WP_005840811.1'],['dnaG'],['DNA primase'],1
453,655132,655726,['WP_005840808.1'],['folE'],['GTP cyclohydrolase I FolE'],-1
454,655730,656189,['WP_005840806.1'],,['SPOR domain-containing protein'],-1
455,656294,658382,,,['triose-phosphate isomerase'],-1
456,658371,658914,['WP_005840798.1'],,['DUF1599 domain-containing protein'],-1
457,659027,659918,['WP_005840796.1'],,['peptidoglycan DD-metalloendopeptidase family protein'],-1
458,659940,660405,['WP_005840793.1'],['ndk'],['nucleoside-diphosphate kinase'],-1
459,660625,662722,['WP_005840791.1'],['recG'],['ATP-dependent DNA helicase RecG'],-1
460,662723,663383,['WP_005840789.1'],,['2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase'],-1
461,663379,663931,['WP_005840787.1'],,['DJ-1/PfpI family protein'],-1
462,663934,664828,['WP_005840785.1'],,['TonB family protein'],-1
463,664837,665257,['WP_008781468.1'],,['biopolymer transporter ExbD'],-1
464,665263,665980,['WP_005840779.1'],,['MotA/TolQ/ExbB proton channel family protein'],-1
465,665976,666693,['WP_005840777.1'],,"[""pyridoxine 5'-phosphate synthase""]",-1
466,666811,667684,['WP_005840775.1'],,['NAD kinase'],1
467,667855,669166,['WP_005840773.1'],,['acyloxyacyl hydrolase'],1
468,669421,669772,['WP_011964761.1'],,['hypothetical protein'],-1
469,669807,670212,['WP_011964762.1'],,['hypothetical protein'],1
470,670199,670550,['WP_011964763.1'],['tnpB'],['IS66 family insertion sequence element accessory protein TnpB'],1
471,670636,672202,['WP_011964764.1'],,['IS66 family transposase'],1
472,672666,673119,['WP_005840770.1'],,['hypothetical protein'],-1
473,673167,676251,['WP_011964766.1'],,['AAA family ATPase'],-1
474,676247,677450,['WP_011964767.1'],,['exonuclease SbcCD subunit D C-terminal domain-containing protein'],-1
475,677621,677897,['WP_005850911.1'],,['hypothetical protein'],1
476,677886,678228,['WP_005840761.1'],,['type II toxin-antitoxin system RelE/ParE family toxin'],1
477,678280,680632,['WP_011964768.1'],,['glycoside hydrolase family 127 protein'],-1
478,680685,683145,['WP_011964769.1'],,['DUF5110 domain-containing protein'],-1
479,683214,684849,['WP_005850903.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
480,684870,687819,['WP_005850901.1'],,['TonB-dependent receptor'],-1
481,688029,690870,['WP_041174393.1'],,['helix-turn-helix domain-containing protein'],-1
482,691057,693406,['WP_011964771.1'],,['beta-galactosidase'],-1
483,693422,695921,['WP_011964772.1'],,['carbohydrate binding domain-containing protein'],-1
484,695948,697892,['WP_011964773.1'],,['family 43 glycosylhydrolase'],-1
485,698085,699594,['WP_005840744.1'],,['beta-glycosidase'],-1
486,699699,701442,['WP_011964774.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
487,701454,704733,['WP_011964775.1'],,['SusC/RagA family TonB-linked outer membrane protein'],-1
488,704883,705828,['WP_005840736.1'],,['FecR domain-containing protein'],-1
489,705901,706462,['WP_011964776.1'],,['RNA polymerase sigma-70 factor'],-1
490,706665,709180,,,['helix-turn-helix domain-containing protein'],1
491,709691,712763,['WP_041174394.1'],,['TonB-dependent receptor'],1
492,712775,714329,['WP_011964779.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
493,714448,715450,['WP_011964780.1'],,['family 43 glycosylhydrolase'],-1
494,715774,716917,['WP_011964781.1'],,['family 43 glycosylhydrolase'],-1
495,716941,719398,['WP_011964782.1'],,['family 43 glycosylhydrolase'],-1
496,719682,721374,['WP_011964783.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
497,721387,724489,['WP_011964784.1'],,['TonB-dependent receptor'],-1
498,724800,728823,['WP_011964785.1'],,['response regulator'],1
499,729031,730072,['WP_005840707.1'],,['DUF3810 domain-containing protein'],-1
500,730213,732529,['WP_032938105.1'],,['DUF2264 domain-containing protein'],-1
501,732620,733895,['WP_005840703.1'],,['BNR-4 repeat-containing protein'],-1
502,734317,735616,['WP_005840702.1'],['murF'],['UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase'],-1
503,735734,736592,['WP_005840700.1'],['folP'],['dihydropteroate synthase'],1
504,736623,737388,['WP_005840698.1'],,['diadenylate cyclase CdaA'],1
505,737465,738476,['WP_005850864.1'],,['GNAT family N-acetyltransferase'],-1
506,738459,739362,['WP_008667451.1'],,['DUF2156 domain-containing protein'],-1
507,739585,740281,['WP_005840694.1'],,['LrgB family protein'],-1
508,740261,740615,['WP_005840692.1'],,['CidA/LrgA family protein'],-1
509,740817,741831,['WP_005840690.1'],['pta'],['phosphate acetyltransferase'],1
510,741856,743053,['WP_005840688.1'],,['acetate kinase'],1
511,743118,743886,['WP_005840686.1'],,"['UDP-2,3-diacylglucosamine diphosphatase']",-1
512,744017,744338,['WP_005840684.1'],,['DUF59 domain-containing protein'],-1
513,744374,745064,['WP_011964786.1'],['radC'],['DNA repair protein RadC'],-1
514,745137,746127,['WP_008667461.1'],,['glycosyltransferase'],-1
515,746228,746795,['WP_005840678.1'],['efp'],['elongation factor P'],-1
516,746997,747153,['WP_005840676.1'],['rpmH'],['50S ribosomal protein L34'],1
517,747331,748567,['WP_005850852.1'],,['anaerobic sulfatase-maturation protein'],-1
518,748760,749906,['WP_011964787.1'],,['ATPase'],-1
519,750144,750921,['WP_005840261.1'],,['phosphatase PAP2 family protein'],-1
520,751249,753646,['WP_011964788.1'],,['hypothetical protein'],-1
521,753892,755752,['WP_005840273.1'],,['alpha-L-fucosidase'],-1
522,755769,758829,['WP_011964789.1'],,['DUF4981 domain-containing protein'],-1
523,758837,761153,['WP_011964790.1'],,['family 20 glycosylhydrolase'],-1
524,761170,762754,['WP_011964791.1'],,['sulfatase'],-1
525,762961,764797,['WP_011964792.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
526,764826,768048,['WP_011964793.1'],,['TonB-dependent receptor'],-1
527,768329,769715,['WP_011964794.1'],,['alpha/beta hydrolase fold domain-containing protein'],1
528,769850,773783,['WP_011964795.1'],,['response regulator'],1
529,774048,774294,['WP_005850829.1'],,['RNA-binding protein'],1
530,774393,775740,['WP_005845982.1'],,['threonine/serine exporter family protein'],-1
531,775889,776531,['WP_005845984.1'],,['PASTA domain-containing protein'],1
532,776549,777623,['WP_005850827.1'],,['RluA family pseudouridine synthase'],1
533,777619,778594,['WP_005845987.1'],,['D-alanine--D-alanine ligase'],1
534,778622,779780,['WP_005845989.1'],,['1-acyl-sn-glycerol-3-phosphate acyltransferase'],1
535,779838,780489,['WP_005850825.1'],,['NigD-like N-terminal domain-containing protein'],1
536,780518,780917,['WP_005845993.1'],,['rhodanese-like domain-containing protein'],1
537,781305,782271,['WP_011964796.1'],,['acetylornithine carbamoyltransferase'],-1
538,782290,783544,['WP_011964797.1'],,['glutamate-5-semialdehyde dehydrogenase'],-1
539,783581,784664,['WP_005850817.1'],['proB'],['glutamate 5-kinase'],-1
540,784822,785605,['WP_011964798.1'],,['Cof-type HAD-IIB family hydrolase'],1
541,785808,788001,['WP_011964799.1'],,['GH92 family glycosyl hydrolase'],1
542,788123,790487,['WP_172773457.1'],,['glycoside hydrolase family 3 C-terminal domain-containing protein'],-1
543,790486,791878,,,['alpha-L-fucosidase'],-1
544,792091,792592,['WP_105093523.1'],,['hypothetical protein'],-1
545,792858,794805,['WP_105093522.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],-1
546,794820,798201,['WP_011964803.1'],,['SusC/RagA family TonB-linked outer membrane protein'],-1
547,798665,800552,['WP_005850780.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],-1
548,800579,803990,['WP_008667530.1'],,['SusC/RagA family TonB-linked outer membrane protein'],-1
549,804611,806318,['WP_005841962.1'],,['hypothetical protein'],-1
550,806396,807035,['WP_005850792.1'],,['HU family DNA-binding protein'],-1
551,807348,808500,['WP_011964805.1'],,['DUF3874 domain-containing protein'],1
552,808836,812238,['WP_011964806.1'],,['SusC/RagA family TonB-linked outer membrane protein'],1
553,812259,814173,['WP_011964807.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],1
554,814399,815593,['WP_011964808.1'],,['ATP-binding protein'],1
555,815785,818941,['WP_005850778.1'],,['SusC/RagA family TonB-linked outer membrane protein'],1
556,818962,820933,['WP_011964809.1'],,['SusD/RagB family nutrient-binding outer membrane lipoprotein'],1
557,821246,821711,['WP_005850774.1'],,['hypothetical protein'],-1
558,821755,823408,['WP_005850772.1'],,['AMP-binding protein'],-1
559,823491,824046,['WP_005841081.1'],,['cupin domain-containing protein'],-1
560,824223,824643,['WP_011964810.1'],,['DUF1893 domain-containing protein'],-1
561,824660,826187,['WP_011964811.1'],,['4Fe-4S binding protein'],-1
562,826222,827605,['WP_005841075.1'],,['aldo/keto reductase'],-1
563,827841,828138,['WP_041174395.1'],,['hypothetical protein'],1
564,828529,830413,['WP_011964813.1'],,['Na+:solute symporter'],-1
565,830430,831333,['WP_011964814.1'],,['alkaline phosphatase'],-1
566,831490,832669,['WP_005850758.1'],,['glycosidase'],-1
567,832782,834582,['WP_011964815.1'],,['aryl-sulfate sulfotransferase'],-1
568,834783,836550,['WP_008667554.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
569,836576,839606,['WP_011964816.1'],,['TonB-dependent receptor'],-1
570,840436,841951,['WP_011964818.1'],,['glycoside hydrolase'],-1
571,842060,842291,['WP_041174396.1'],,['hypothetical protein'],1
572,842283,843174,['WP_005841048.1'],,['helix-turn-helix domain-containing protein'],-1
573,843356,844130,['WP_005841046.1'],['proC'],['pyrroline-5-carboxylate reductase'],-1
574,844313,845438,['WP_011964819.1'],,['aminotransferase class III-fold pyridoxal phosphate-dependent enzyme'],-1
575,845451,846420,['WP_011964820.1'],,['N-acetyl-gamma-glutamyl-phosphate reductase'],-1
576,846425,847634,['WP_005850744.1'],,['argininosuccinate synthase'],-1
577,847734,848292,['WP_005841037.1'],,['N-acetyltransferase'],-1
578,848314,848791,['WP_005841035.1'],['argR'],['arginine repressor'],-1
579,849097,850576,['WP_011964821.1'],['rhaB'],['rhamnulokinase'],1
580,850615,851872,['WP_085930143.1'],,['L-rhamnose isomerase'],1
581,851964,852984,['WP_005850740.1'],['rhaT'],['L-rhamnose/proton symporter RhaT'],1
582,853069,853879,['WP_005841025.1'],['rhaD'],['rhamnulose-1-phosphate aldolase'],1
583,854087,854585,['WP_011964822.1'],,['DUF4251 domain-containing protein'],1
584,854691,856206,['WP_011964823.1'],,['right-handed parallel beta-helix repeat-containing protein'],-1
